Month,Count,Visa,Citizenship
2003-03-01,0.0,Work,Ireland
2003-04-01,0.0,Work,Ireland
2003-05-01,0.0,Work,Ireland
2003-06-01,0.0,Work,Ireland
2003-07-01,16.0,Work,Ireland
2003-08-01,29.0,Work,Ireland
2003-09-01,26.0,Work,Ireland
2003-10-01,34.0,Work,Ireland
2003-11-01,35.0,Work,Ireland
2003-12-01,29.0,Work,Ireland
2004-01-01,39.0,Work,Ireland
2004-02-01,33.0,Work,Ireland
2004-03-01,30.0,Work,Ireland
2004-04-01,19.0,Work,Ireland
2004-05-01,24.0,Work,Ireland
2004-06-01,33.0,Work,Ireland
2004-07-01,13.0,Work,Ireland
2004-08-01,27.0,Work,Ireland
2004-09-01,24.0,Work,Ireland
2004-10-01,39.0,Work,Ireland
2004-11-01,38.0,Work,Ireland
2004-12-01,42.0,Work,Ireland
2005-01-01,44.0,Work,Ireland
2005-02-01,24.0,Work,Ireland
2005-03-01,23.0,Work,Ireland
2005-04-01,24.0,Work,Ireland
2005-05-01,32.0,Work,Ireland
2005-06-01,28.0,Work,Ireland
2005-07-01,13.0,Work,Ireland
2005-08-01,25.0,Work,Ireland
2005-09-01,31.0,Work,Ireland
2005-10-01,18.0,Work,Ireland
2005-11-01,25.0,Work,Ireland
2005-12-01,20.0,Work,Ireland
2006-01-01,38.0,Work,Ireland
2006-02-01,25.0,Work,Ireland
2006-03-01,26.0,Work,Ireland
2006-04-01,20.0,Work,Ireland
2006-05-01,23.0,Work,Ireland
2006-06-01,13.0,Work,Ireland
2006-07-01,25.0,Work,Ireland
2006-08-01,24.0,Work,Ireland
2006-09-01,17.0,Work,Ireland
2006-10-01,28.0,Work,Ireland
2006-11-01,37.0,Work,Ireland
2006-12-01,21.0,Work,Ireland
2007-01-01,41.0,Work,Ireland
2007-02-01,25.0,Work,Ireland
2007-03-01,25.0,Work,Ireland
2007-04-01,21.0,Work,Ireland
2007-05-01,27.0,Work,Ireland
2007-06-01,28.0,Work,Ireland
2007-07-01,25.0,Work,Ireland
2007-08-01,35.0,Work,Ireland
2007-09-01,24.0,Work,Ireland
2007-10-01,23.0,Work,Ireland
2007-11-01,47.0,Work,Ireland
2007-12-01,22.0,Work,Ireland
2008-01-01,36.0,Work,Ireland
2008-02-01,42.0,Work,Ireland
2008-03-01,32.0,Work,Ireland
2008-04-01,23.0,Work,Ireland
2008-05-01,28.0,Work,Ireland
2008-06-01,29.0,Work,Ireland
2008-07-01,31.0,Work,Ireland
2008-08-01,37.0,Work,Ireland
2008-09-01,40.0,Work,Ireland
2008-10-01,49.0,Work,Ireland
2008-11-01,56.0,Work,Ireland
2008-12-01,18.0,Work,Ireland
2009-01-01,67.0,Work,Ireland
2009-02-01,37.0,Work,Ireland
2009-03-01,62.0,Work,Ireland
2009-04-01,46.0,Work,Ireland
2009-05-01,33.0,Work,Ireland
2009-06-01,40.0,Work,Ireland
2009-07-01,28.0,Work,Ireland
2009-08-01,34.0,Work,Ireland
2009-09-01,31.0,Work,Ireland
2009-10-01,59.0,Work,Ireland
2009-11-01,58.0,Work,Ireland
2009-12-01,21.0,Work,Ireland
2010-01-01,52.0,Work,Ireland
2010-02-01,39.0,Work,Ireland
2010-03-01,36.0,Work,Ireland
2010-04-01,17.0,Work,Ireland
2010-05-01,35.0,Work,Ireland
2010-06-01,46.0,Work,Ireland
2010-07-01,36.0,Work,Ireland
2010-08-01,26.0,Work,Ireland
2010-09-01,56.0,Work,Ireland
2010-10-01,53.0,Work,Ireland
2010-11-01,66.0,Work,Ireland
2010-12-01,41.0,Work,Ireland
2011-01-01,68.0,Work,Ireland
2011-02-01,60.0,Work,Ireland
2011-03-01,62.0,Work,Ireland
2011-04-01,57.0,Work,Ireland
2011-05-01,53.0,Work,Ireland
2011-06-01,50.0,Work,Ireland
2011-07-01,64.0,Work,Ireland
2011-08-01,86.0,Work,Ireland
2011-09-01,108.0,Work,Ireland
2011-10-01,83.0,Work,Ireland
2011-11-01,83.0,Work,Ireland
2011-12-01,47.0,Work,Ireland
2012-01-01,81.0,Work,Ireland
2012-02-01,90.0,Work,Ireland
2012-03-01,76.0,Work,Ireland
2012-04-01,52.0,Work,Ireland
2012-05-01,83.0,Work,Ireland
2012-06-01,63.0,Work,Ireland
2012-07-01,40.0,Work,Ireland
2012-08-01,61.0,Work,Ireland
2012-09-01,81.0,Work,Ireland
2012-10-01,88.0,Work,Ireland
2012-11-01,125.0,Work,Ireland
2012-12-01,37.0,Work,Ireland
2013-01-01,83.0,Work,Ireland
2013-02-01,109.0,Work,Ireland
2013-03-01,71.0,Work,Ireland
2013-04-01,60.0,Work,Ireland
2013-05-01,61.0,Work,Ireland
2013-06-01,79.0,Work,Ireland
2013-07-01,71.0,Work,Ireland
2013-08-01,70.0,Work,Ireland
2013-09-01,75.0,Work,Ireland
2013-10-01,66.0,Work,Ireland
2013-11-01,82.0,Work,Ireland
2013-12-01,32.0,Work,Ireland
2014-01-01,74.0,Work,Ireland
2014-02-01,66.0,Work,Ireland
2014-03-01,58.0,Work,Ireland
2014-04-01,46.0,Work,Ireland
2014-05-01,29.0,Work,Ireland
2014-06-01,40.0,Work,Ireland
2014-07-01,42.0,Work,Ireland
2014-08-01,34.0,Work,Ireland
2014-09-01,57.0,Work,Ireland
2014-10-01,57.0,Work,Ireland
2014-11-01,51.0,Work,Ireland
2014-12-01,23.0,Work,Ireland
2015-01-01,63.0,Work,Ireland
2015-02-01,50.0,Work,Ireland
2015-03-01,49.0,Work,Ireland
2015-04-01,32.0,Work,Ireland
2015-05-01,29.0,Work,Ireland
2015-06-01,34.0,Work,Ireland
2015-07-01,47.0,Work,Ireland
2015-08-01,44.0,Work,Ireland
2015-09-01,69.0,Work,Ireland
2015-10-01,45.0,Work,Ireland
2015-11-01,50.0,Work,Ireland
2015-12-01,20.0,Work,Ireland
2016-01-01,58.0,Work,Ireland
2016-02-01,46.0,Work,Ireland
2016-03-01,27.0,Work,Ireland
2016-04-01,23.0,Work,Ireland
2016-05-01,31.0,Work,Ireland
2016-06-01,18.0,Work,Ireland
2016-07-01,34.0,Work,Ireland
2016-08-01,31.0,Work,Ireland
2016-09-01,50.0,Work,Ireland
2016-10-01,57.0,Work,Ireland
2016-11-01,62.0,Work,Ireland
2016-12-01,28.0,Work,Ireland
2017-01-01,60.0,Work,Ireland
2017-02-01,37.0,Work,Ireland
2017-03-01,33.0,Work,Ireland
2017-04-01,28.0,Work,Ireland
2017-05-01,34.0,Work,Ireland
2017-06-01,18.0,Work,Ireland
2017-07-01,22.0,Work,Ireland
2017-08-01,36.0,Work,Ireland
2017-09-01,55.0,Work,Ireland
2017-10-01,33.0,Work,Ireland
2017-11-01,48.0,Work,Ireland
2017-12-01,29.0,Work,Ireland
2018-01-01,49.0,Work,Ireland
2018-02-01,36.0,Work,Ireland
2018-03-01,29.0,Work,Ireland
2018-04-01,34.0,Work,Ireland
2018-05-01,35.0,Work,Ireland
2018-06-01,34.0,Work,Ireland
2018-07-01,53.0,Work,Ireland
2018-08-01,57.0,Work,Ireland
2018-09-01,53.0,Work,Ireland
2018-10-01,49.0,Work,Ireland
2018-11-01,54.0,Work,Ireland
2018-12-01,33.0,Work,Ireland
2019-01-01,56.0,Work,Ireland
2019-02-01,26.0,Work,Ireland
2019-03-01,29.0,Work,Ireland
2019-04-01,27.0,Work,Ireland
2019-05-01,32.0,Work,Ireland
2019-06-01,41.0,Work,Ireland
2019-07-01,43.0,Work,Ireland
2019-08-01,39.0,Work,Ireland
2019-09-01,73.0,Work,Ireland
2019-10-01,88.0,Work,Ireland
2019-11-01,90.0,Work,Ireland
2019-12-01,48.0,Work,Ireland
2020-01-01,93.0,Work,Ireland
2020-02-01,56.0,Work,Ireland
2020-03-01,29.0,Work,Ireland
2020-04-01,0.0,Work,Ireland
2020-05-01,0.0,Work,Ireland
2020-06-01,0.0,Work,Ireland
2020-07-01,1.0,Work,Ireland
2020-08-01,8.0,Work,Ireland
2020-09-01,1.0,Work,Ireland
2020-10-01,0.0,Work,Ireland
2020-11-01,2.0,Work,Ireland
2020-12-01,0.0,Work,Ireland
2021-01-01,0.0,Work,Ireland
2021-02-01,2.0,Work,Ireland
2021-03-01,5.0,Work,Ireland
2021-04-01,0.0,Work,Ireland
2021-05-01,3.0,Work,Ireland
2021-06-01,0.0,Work,Ireland
2021-07-01,1.0,Work,Ireland
2021-08-01,3.0,Work,Ireland
2021-09-01,2.0,Work,Ireland
2021-10-01,0.0,Work,Ireland
2021-11-01,0.0,Work,Ireland
2021-12-01,2.0,Work,Ireland
2022-01-01,2.0,Work,Ireland
2022-02-01,1.0,Work,Ireland
2022-03-01,0.0,Work,Ireland
2022-04-01,3.0,Work,Ireland
2022-05-01,9.0,Work,Ireland
2022-06-01,12.0,Work,Ireland
2022-07-01,18.0,Work,Ireland
2022-08-01,22.0,Work,Ireland
2022-09-01,79.0,Work,Ireland
2022-10-01,54.0,Work,Ireland
2022-11-01,63.0,Work,Ireland
2022-12-01,29.0,Work,Ireland
2023-01-01,56.0,Work,Ireland
2023-02-01,43.0,Work,Ireland
2023-03-01,43.0,Work,Ireland
2023-04-01,38.0,Work,Ireland
2023-05-01,16.0,Work,Ireland
2023-06-01,34.0,Work,Ireland
2023-07-01,30.0,Work,Ireland
2023-08-01,29.0,Work,Ireland
2023-09-01,74.0,Work,Ireland
2023-10-01,32.0,Work,Ireland
2023-11-01,38.0,Work,Ireland
2023-12-01,29.0,Work,Ireland
2024-01-01,48.0,Work,Ireland
2024-02-01,35.0,Work,Ireland
2024-03-01,21.0,Work,Ireland
2024-04-01,18.0,Work,Ireland
2024-05-01,17.0,Work,Ireland
2024-06-01,11.0,Work,Ireland
2024-07-01,29.0,Work,Ireland
2024-08-01,21.0,Work,Ireland
2024-09-01,37.0,Work,Ireland
2024-10-01,36.0,Work,Ireland
2024-11-01,32.0,Work,Ireland
2024-12-01,21.0,Work,Ireland
2025-01-01,29.0,Work,Ireland
2025-02-01,19.0,Work,Ireland
2025-03-01,19.0,Work,Ireland
2025-04-01,11.0,Work,Ireland
2025-05-01,18.0,Work,Ireland
2025-06-01,20.0,Work,Ireland
2025-07-01,21.0,Work,Ireland
2025-08-01,21.0,Work,Ireland
2025-09-01,33.0,Work,Ireland
2025-10-01,24.0,Work,Ireland
2025-11-01,24.0,Work,Ireland
2025-12-01,15.0,Work,Ireland
2026-01-01,21.0,Work,Ireland
2026-02-01,10.0,Work,Ireland
2026-03-01,11.0,Work,Ireland
2001-01-01,0.0,Work,India
2001-02-01,0.0,Work,India
2001-03-01,0.0,Work,India
2001-04-01,0.0,Work,India
2001-05-01,0.0,Work,India
2001-06-01,0.0,Work,India
2001-07-01,0.0,Work,India
2001-08-01,0.0,Work,India
2001-09-01,0.0,Work,India
2001-10-01,0.0,Work,India
2001-11-01,0.0,Work,India
2001-12-01,0.0,Work,India
2002-01-01,0.0,Work,India
2002-02-01,0.0,Work,India
2002-03-01,0.0,Work,India
2002-04-01,0.0,Work,India
2002-05-01,0.0,Work,India
2002-06-01,0.0,Work,India
2002-07-01,0.0,Work,India
2002-08-01,0.0,Work,India
2002-09-01,0.0,Work,India
2002-10-01,0.0,Work,India
2002-11-01,0.0,Work,India
2002-12-01,0.0,Work,India
2003-01-01,0.0,Work,India
2003-02-01,0.0,Work,India
2003-03-01,0.0,Work,India
2003-04-01,0.0,Work,India
2003-05-01,0.0,Work,India
2003-06-01,0.0,Work,India
2003-07-01,36.0,Work,India
2003-08-01,25.0,Work,India
2003-09-01,15.0,Work,India
2003-10-01,29.0,Work,India
2003-11-01,41.0,Work,India
2003-12-01,31.0,Work,India
2004-01-01,23.0,Work,India
2004-02-01,32.0,Work,India
2004-03-01,47.0,Work,India
2004-04-01,39.0,Work,India
2004-05-01,56.0,Work,India
2004-06-01,38.0,Work,India
2004-07-01,24.0,Work,India
2004-08-01,46.0,Work,India
2004-09-01,38.0,Work,India
2004-10-01,41.0,Work,India
2004-11-01,24.0,Work,India
2004-12-01,38.0,Work,India
2005-01-01,34.0,Work,India
2005-02-01,63.0,Work,India
2005-03-01,69.0,Work,India
2005-04-01,64.0,Work,India
2005-05-01,70.0,Work,India
2005-06-01,49.0,Work,India
2005-07-01,41.0,Work,India
2005-08-01,37.0,Work,India
2005-09-01,42.0,Work,India
2005-10-01,44.0,Work,India
2005-11-01,39.0,Work,India
2005-12-01,34.0,Work,India
2006-01-01,49.0,Work,India
2006-02-01,59.0,Work,India
2006-03-01,57.0,Work,India
2006-04-01,52.0,Work,India
2006-05-01,52.0,Work,India
2006-06-01,58.0,Work,India
2006-07-01,60.0,Work,India
2006-08-01,70.0,Work,India
2006-09-01,60.0,Work,India
2006-10-01,51.0,Work,India
2006-11-01,36.0,Work,India
2006-12-01,66.0,Work,India
2007-01-01,62.0,Work,India
2007-02-01,53.0,Work,India
2007-03-01,81.0,Work,India
2007-04-01,84.0,Work,India
2007-05-01,61.0,Work,India
2007-06-01,88.0,Work,India
2007-07-01,92.0,Work,India
2007-08-01,79.0,Work,India
2007-09-01,71.0,Work,India
2007-10-01,49.0,Work,India
2007-11-01,51.0,Work,India
2007-12-01,69.0,Work,India
2008-01-01,56.0,Work,India
2008-02-01,95.0,Work,India
2008-03-01,88.0,Work,India
2008-04-01,72.0,Work,India
2008-05-01,78.0,Work,India
2008-06-01,84.0,Work,India
2008-07-01,97.0,Work,India
2008-08-01,93.0,Work,India
2008-09-01,83.0,Work,India
2008-10-01,68.0,Work,India
2008-11-01,76.0,Work,India
2008-12-01,68.0,Work,India
2009-01-01,78.0,Work,India
2009-02-01,106.0,Work,India
2009-03-01,95.0,Work,India
2009-04-01,55.0,Work,India
2009-05-01,74.0,Work,India
2009-06-01,74.0,Work,India
2009-07-01,82.0,Work,India
2009-08-01,87.0,Work,India
2009-09-01,91.0,Work,India
2009-10-01,60.0,Work,India
2009-11-01,64.0,Work,India
2009-12-01,71.0,Work,India
2010-01-01,64.0,Work,India
2010-02-01,94.0,Work,India
2010-03-01,92.0,Work,India
2010-04-01,75.0,Work,India
2010-05-01,86.0,Work,India
2010-06-01,59.0,Work,India
2010-07-01,88.0,Work,India
2010-08-01,124.0,Work,India
2010-09-01,88.0,Work,India
2010-10-01,78.0,Work,India
2010-11-01,71.0,Work,India
2010-12-01,68.0,Work,India
2011-01-01,59.0,Work,India
2011-02-01,94.0,Work,India
2011-03-01,102.0,Work,India
2011-04-01,65.0,Work,India
2011-05-01,87.0,Work,India
2011-06-01,78.0,Work,India
2011-07-01,83.0,Work,India
2011-08-01,100.0,Work,India
2011-09-01,71.0,Work,India
2011-10-01,86.0,Work,India
2011-11-01,67.0,Work,India
2011-12-01,68.0,Work,India
2012-01-01,56.0,Work,India
2012-02-01,128.0,Work,India
2012-03-01,119.0,Work,India
2012-04-01,97.0,Work,India
2012-05-01,101.0,Work,India
2012-06-01,130.0,Work,India
2012-07-01,110.0,Work,India
2012-08-01,121.0,Work,India
2012-09-01,98.0,Work,India
2012-10-01,94.0,Work,India
2012-11-01,88.0,Work,India
2012-12-01,82.0,Work,India
2013-01-01,96.0,Work,India
2013-02-01,131.0,Work,India
2013-03-01,135.0,Work,India
2013-04-01,102.0,Work,India
2013-05-01,119.0,Work,India
2013-06-01,140.0,Work,India
2013-07-01,106.0,Work,India
2013-08-01,113.0,Work,India
2013-09-01,74.0,Work,India
2013-10-01,84.0,Work,India
2013-11-01,93.0,Work,India
2013-12-01,63.0,Work,India
2014-01-01,88.0,Work,India
2014-02-01,111.0,Work,India
2014-03-01,112.0,Work,India
2014-04-01,86.0,Work,India
2014-05-01,91.0,Work,India
2014-06-01,102.0,Work,India
2014-07-01,98.0,Work,India
2014-08-01,142.0,Work,India
2014-09-01,95.0,Work,India
2014-10-01,77.0,Work,India
2014-11-01,79.0,Work,India
2014-12-01,91.0,Work,India
2015-01-01,111.0,Work,India
2015-02-01,140.0,Work,India
2015-03-01,133.0,Work,India
2015-04-01,124.0,Work,India
2015-05-01,112.0,Work,India
2015-06-01,97.0,Work,India
2015-07-01,140.0,Work,India
2015-08-01,156.0,Work,India
2015-09-01,134.0,Work,India
2015-10-01,132.0,Work,India
2015-11-01,104.0,Work,India
2015-12-01,80.0,Work,India
2016-01-01,90.0,Work,India
2016-02-01,121.0,Work,India
2016-03-01,95.0,Work,India
2016-04-01,101.0,Work,India
2016-05-01,94.0,Work,India
2016-06-01,87.0,Work,India
2016-07-01,102.0,Work,India
2016-08-01,101.0,Work,India
2016-09-01,88.0,Work,India
2016-10-01,99.0,Work,India
2016-11-01,105.0,Work,India
2016-12-01,72.0,Work,India
2017-01-01,88.0,Work,India
2017-02-01,110.0,Work,India
2017-03-01,109.0,Work,India
2017-04-01,89.0,Work,India
2017-05-01,79.0,Work,India
2017-06-01,97.0,Work,India
2017-07-01,112.0,Work,India
2017-08-01,117.0,Work,India
2017-09-01,112.0,Work,India
2017-10-01,107.0,Work,India
2017-11-01,113.0,Work,India
2017-12-01,82.0,Work,India
2018-01-01,93.0,Work,India
2018-02-01,144.0,Work,India
2018-03-01,109.0,Work,India
2018-04-01,88.0,Work,India
2018-05-01,101.0,Work,India
2018-06-01,128.0,Work,India
2018-07-01,138.0,Work,India
2018-08-01,144.0,Work,India
2018-09-01,138.0,Work,India
2018-10-01,86.0,Work,India
2018-11-01,97.0,Work,India
2018-12-01,81.0,Work,India
2019-01-01,107.0,Work,India
2019-02-01,99.0,Work,India
2019-03-01,93.0,Work,India
2019-04-01,75.0,Work,India
2019-05-01,74.0,Work,India
2019-06-01,100.0,Work,India
2019-07-01,114.0,Work,India
2019-08-01,166.0,Work,India
2019-09-01,135.0,Work,India
2019-10-01,119.0,Work,India
2019-11-01,140.0,Work,India
2019-12-01,187.0,Work,India
2020-01-01,165.0,Work,India
2020-02-01,229.0,Work,India
2020-03-01,191.0,Work,India
2020-04-01,0.0,Work,India
2020-05-01,0.0,Work,India
2020-06-01,15.0,Work,India
2020-07-01,5.0,Work,India
2020-08-01,11.0,Work,India
2020-09-01,5.0,Work,India
2020-10-01,3.0,Work,India
2020-11-01,1.0,Work,India
2020-12-01,10.0,Work,India
2021-01-01,9.0,Work,India
2021-02-01,32.0,Work,India
2021-03-01,76.0,Work,India
2021-04-01,35.0,Work,India
2021-05-01,4.0,Work,India
2021-06-01,12.0,Work,India
2021-07-01,19.0,Work,India
2021-08-01,51.0,Work,India
2021-09-01,92.0,Work,India
2021-10-01,55.0,Work,India
2021-11-01,45.0,Work,India
2021-12-01,87.0,Work,India
2022-01-01,39.0,Work,India
2022-02-01,34.0,Work,India
2022-03-01,48.0,Work,India
2022-04-01,465.0,Work,India
2022-05-01,100.0,Work,India
2022-06-01,73.0,Work,India
2022-07-01,122.0,Work,India
2022-08-01,157.0,Work,India
2022-09-01,247.0,Work,India
2022-10-01,296.0,Work,India
2022-11-01,529.0,Work,India
2022-12-01,690.0,Work,India
2023-01-01,477.0,Work,India
2023-02-01,762.0,Work,India
2023-03-01,1364.0,Work,India
2023-04-01,1581.0,Work,India
2023-05-01,1649.0,Work,India
2023-06-01,1667.0,Work,India
2023-07-01,1489.0,Work,India
2023-08-01,2064.0,Work,India
2023-09-01,1827.0,Work,India
2023-10-01,1485.0,Work,India
2023-11-01,961.0,Work,India
2023-12-01,913.0,Work,India
2024-01-01,581.0,Work,India
2024-02-01,823.0,Work,India
2024-03-01,1063.0,Work,India
2024-04-01,707.0,Work,India
2024-05-01,693.0,Work,India
2024-06-01,528.0,Work,India
2024-07-01,433.0,Work,India
2024-08-01,434.0,Work,India
2024-09-01,354.0,Work,India
2024-10-01,264.0,Work,India
2024-11-01,247.0,Work,India
2024-12-01,258.0,Work,India
2025-01-01,175.0,Work,India
2025-02-01,276.0,Work,India
2025-03-01,324.0,Work,India
2025-04-01,265.0,Work,India
2025-05-01,308.0,Work,India
2025-06-01,276.0,Work,India
2025-07-01,262.0,Work,India
2025-08-01,302.0,Work,India
2025-09-01,276.0,Work,India
2025-10-01,294.0,Work,India
2025-11-01,360.0,Work,India
2025-12-01,284.0,Work,India
2026-01-01,224.0,Work,India
2026-02-01,375.0,Work,India
2026-03-01,409.0,Work,India
2001-01-01,0.0,Work,Japan
2001-02-01,0.0,Work,Japan
2001-03-01,0.0,Work,Japan
2001-04-01,0.0,Work,Japan
2001-05-01,0.0,Work,Japan
2001-06-01,0.0,Work,Japan
2001-07-01,0.0,Work,Japan
2001-08-01,0.0,Work,Japan
2001-09-01,0.0,Work,Japan
2001-10-01,0.0,Work,Japan
2001-11-01,0.0,Work,Japan
2001-12-01,0.0,Work,Japan
2002-01-01,0.0,Work,Japan
2002-02-01,0.0,Work,Japan
2002-03-01,0.0,Work,Japan
2002-04-01,0.0,Work,Japan
2002-05-01,0.0,Work,Japan
2002-06-01,0.0,Work,Japan
2002-07-01,0.0,Work,Japan
2002-08-01,0.0,Work,Japan
2002-09-01,0.0,Work,Japan
2002-10-01,0.0,Work,Japan
2002-11-01,0.0,Work,Japan
2002-12-01,0.0,Work,Japan
2003-01-01,0.0,Work,Japan
2003-02-01,0.0,Work,Japan
2003-03-01,0.0,Work,Japan
2003-04-01,0.0,Work,Japan
2003-05-01,0.0,Work,Japan
2003-06-01,0.0,Work,Japan
2003-07-01,53.0,Work,Japan
2003-08-01,28.0,Work,Japan
2003-09-01,64.0,Work,Japan
2003-10-01,52.0,Work,Japan
2003-11-01,47.0,Work,Japan
2003-12-01,34.0,Work,Japan
2004-01-01,44.0,Work,Japan
2004-02-01,29.0,Work,Japan
2004-03-01,33.0,Work,Japan
2004-04-01,64.0,Work,Japan
2004-05-01,49.0,Work,Japan
2004-06-01,39.0,Work,Japan
2004-07-01,47.0,Work,Japan
2004-08-01,18.0,Work,Japan
2004-09-01,51.0,Work,Japan
2004-10-01,59.0,Work,Japan
2004-11-01,34.0,Work,Japan
2004-12-01,23.0,Work,Japan
2005-01-01,33.0,Work,Japan
2005-02-01,27.0,Work,Japan
2005-03-01,27.0,Work,Japan
2005-04-01,73.0,Work,Japan
2005-05-01,42.0,Work,Japan
2005-06-01,43.0,Work,Japan
2005-07-01,36.0,Work,Japan
2005-08-01,18.0,Work,Japan
2005-09-01,51.0,Work,Japan
2005-10-01,45.0,Work,Japan
2005-11-01,39.0,Work,Japan
2005-12-01,16.0,Work,Japan
2006-01-01,44.0,Work,Japan
2006-02-01,36.0,Work,Japan
2006-03-01,28.0,Work,Japan
2006-04-01,68.0,Work,Japan
2006-05-01,49.0,Work,Japan
2006-06-01,36.0,Work,Japan
2006-07-01,44.0,Work,Japan
2006-08-01,23.0,Work,Japan
2006-09-01,53.0,Work,Japan
2006-10-01,50.0,Work,Japan
2006-11-01,49.0,Work,Japan
2006-12-01,31.0,Work,Japan
2007-01-01,40.0,Work,Japan
2007-02-01,30.0,Work,Japan
2007-03-01,35.0,Work,Japan
2007-04-01,53.0,Work,Japan
2007-05-01,32.0,Work,Japan
2007-06-01,42.0,Work,Japan
2007-07-01,63.0,Work,Japan
2007-08-01,27.0,Work,Japan
2007-09-01,53.0,Work,Japan
2007-10-01,50.0,Work,Japan
2007-11-01,38.0,Work,Japan
2007-12-01,27.0,Work,Japan
2008-01-01,42.0,Work,Japan
2008-02-01,34.0,Work,Japan
2008-03-01,47.0,Work,Japan
2008-04-01,68.0,Work,Japan
2008-05-01,45.0,Work,Japan
2008-06-01,51.0,Work,Japan
2008-07-01,25.0,Work,Japan
2008-08-01,33.0,Work,Japan
2008-09-01,39.0,Work,Japan
2008-10-01,46.0,Work,Japan
2008-11-01,39.0,Work,Japan
2008-12-01,22.0,Work,Japan
2009-01-01,35.0,Work,Japan
2009-02-01,28.0,Work,Japan
2009-03-01,26.0,Work,Japan
2009-04-01,46.0,Work,Japan
2009-05-01,19.0,Work,Japan
2009-06-01,32.0,Work,Japan
2009-07-01,27.0,Work,Japan
2009-08-01,18.0,Work,Japan
2009-09-01,33.0,Work,Japan
2009-10-01,30.0,Work,Japan
2009-11-01,35.0,Work,Japan
2009-12-01,19.0,Work,Japan
2010-01-01,16.0,Work,Japan
2010-02-01,31.0,Work,Japan
2010-03-01,29.0,Work,Japan
2010-04-01,41.0,Work,Japan
2010-05-01,31.0,Work,Japan
2010-06-01,34.0,Work,Japan
2010-07-01,21.0,Work,Japan
2010-08-01,17.0,Work,Japan
2010-09-01,32.0,Work,Japan
2010-10-01,32.0,Work,Japan
2010-11-01,34.0,Work,Japan
2010-12-01,20.0,Work,Japan
2011-01-01,29.0,Work,Japan
2011-02-01,28.0,Work,Japan
2011-03-01,41.0,Work,Japan
2011-04-01,42.0,Work,Japan
2011-05-01,42.0,Work,Japan
2011-06-01,44.0,Work,Japan
2011-07-01,29.0,Work,Japan
2011-08-01,15.0,Work,Japan
2011-09-01,39.0,Work,Japan
2011-10-01,28.0,Work,Japan
2011-11-01,33.0,Work,Japan
2011-12-01,19.0,Work,Japan
2012-01-01,36.0,Work,Japan
2012-02-01,25.0,Work,Japan
2012-03-01,29.0,Work,Japan
2012-04-01,32.0,Work,Japan
2012-05-01,38.0,Work,Japan
2012-06-01,31.0,Work,Japan
2012-07-01,19.0,Work,Japan
2012-08-01,13.0,Work,Japan
2012-09-01,28.0,Work,Japan
2012-10-01,21.0,Work,Japan
2012-11-01,22.0,Work,Japan
2012-12-01,14.0,Work,Japan
2013-01-01,26.0,Work,Japan
2013-02-01,25.0,Work,Japan
2013-03-01,33.0,Work,Japan
2013-04-01,40.0,Work,Japan
2013-05-01,28.0,Work,Japan
2013-06-01,47.0,Work,Japan
2013-07-01,27.0,Work,Japan
2013-08-01,22.0,Work,Japan
2013-09-01,30.0,Work,Japan
2013-10-01,36.0,Work,Japan
2013-11-01,29.0,Work,Japan
2013-12-01,19.0,Work,Japan
2014-01-01,20.0,Work,Japan
2014-02-01,28.0,Work,Japan
2014-03-01,26.0,Work,Japan
2014-04-01,44.0,Work,Japan
2014-05-01,40.0,Work,Japan
2014-06-01,43.0,Work,Japan
2014-07-01,31.0,Work,Japan
2014-08-01,38.0,Work,Japan
2014-09-01,38.0,Work,Japan
2014-10-01,30.0,Work,Japan
2014-11-01,37.0,Work,Japan
2014-12-01,28.0,Work,Japan
2015-01-01,34.0,Work,Japan
2015-02-01,39.0,Work,Japan
2015-03-01,46.0,Work,Japan
2015-04-01,52.0,Work,Japan
2015-05-01,48.0,Work,Japan
2015-06-01,52.0,Work,Japan
2015-07-01,46.0,Work,Japan
2015-08-01,34.0,Work,Japan
2015-09-01,44.0,Work,Japan
2015-10-01,56.0,Work,Japan
2015-11-01,34.0,Work,Japan
2015-12-01,32.0,Work,Japan
2016-01-01,42.0,Work,Japan
2016-02-01,27.0,Work,Japan
2016-03-01,31.0,Work,Japan
2016-04-01,62.0,Work,Japan
2016-05-01,57.0,Work,Japan
2016-06-01,44.0,Work,Japan
2016-07-01,29.0,Work,Japan
2016-08-01,40.0,Work,Japan
2016-09-01,52.0,Work,Japan
2016-10-01,54.0,Work,Japan
2016-11-01,51.0,Work,Japan
2016-12-01,28.0,Work,Japan
2017-01-01,36.0,Work,Japan
2017-02-01,39.0,Work,Japan
2017-03-01,42.0,Work,Japan
2017-04-01,56.0,Work,Japan
2017-05-01,49.0,Work,Japan
2017-06-01,47.0,Work,Japan
2017-07-01,36.0,Work,Japan
2017-08-01,46.0,Work,Japan
2017-09-01,48.0,Work,Japan
2017-10-01,37.0,Work,Japan
2017-11-01,40.0,Work,Japan
2017-12-01,29.0,Work,Japan
2018-01-01,36.0,Work,Japan
2018-02-01,45.0,Work,Japan
2018-03-01,47.0,Work,Japan
2018-04-01,61.0,Work,Japan
2018-05-01,47.0,Work,Japan
2018-06-01,43.0,Work,Japan
2018-07-01,44.0,Work,Japan
2018-08-01,45.0,Work,Japan
2018-09-01,55.0,Work,Japan
2018-10-01,46.0,Work,Japan
